2024-07-22 21:06:49 | CRITICAL | __main__   | This is a critical message : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03350659 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03350815 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03351608 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03351972 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03352869 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03354572 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03355157 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03355326 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03355469 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03356834 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03360214 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03360981 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03363295 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03364036 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03366779 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03369379 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03372265 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03372304 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03373318 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03373669 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03376763 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03380429 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03381755 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03382106 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03387059 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03388840 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03389061 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03390933 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03397914 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03400735 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03402945 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03404479 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03404804 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03407625 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03413891 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03416413 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03420638 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03424733 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03424993 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03430284 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03431831 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03434951 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03444142 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03445949 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03446885 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03460002 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03461679 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03463564 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03464552 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03465397 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03467750 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03471117 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03472495 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03472508 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03472846 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03473132 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03475589 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03476850 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03477851 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03479502 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03480607 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03481894 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03484091 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03491059 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03493919 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03495557 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03495609 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03497598 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03499639 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03500211 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03506009 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03506477 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03506750 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03511521 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03513757 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03513874 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03518034 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03519568 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03530124 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03532620 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03536520 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03537924 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03539718 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03541980 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03555526 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03560310 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03561753 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03589105 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03615508 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03619707 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03620526 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03623789 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03624517 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03624881 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03631355 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03637946 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03639519 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03639545 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03648021 : 
2024-07-22 21:11:23 | WARNING  | analyzer   | Couldn't find Raw NCT03663387 : 
2024-07-22 21:12:46 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 15:01:11 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 15:02:05 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:13:57 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:15:01 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:19:07 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:19:15 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:19:19 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:19:19 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:24:23 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:24:30 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:24:30 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:24:30 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 16:26:49 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:31:43 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:32:02 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:32:02 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:32:02 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 16:33:11 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:35:08 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:35:14 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:35:14 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:35:14 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 16:45:30 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:45:45 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:45:45 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:45:45 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 16:54:30 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:54:34 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:54:34 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:54:34 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 16:59:23 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 16:59:41 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 16:59:41 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 16:59:41 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
2024-07-23 17:09:40 | CRITICAL | __main__   | This is a critical message : 
2024-07-23 17:09:45 | WARNING  | analyzer   | reading inc criteria for NCT02728726 : 
2024-07-23 17:09:45 | WARNING  | analyzer   | reading exc criteria for NCT02728726 : 
2024-07-23 17:09:45 | WARNING  | analyzer   | CHIA does not have criteria for NCT02728726 : 
